SF	Word	Segmentation	Analysis	Freq
øzellikle	özellikle	øzellikle	Stem	7973
olɑn	olan	ol-ɑn	Stem-part:pres	42598
seʧimleri	seçimleri	seʧim-ler-i	Stem-pl-p3s	233
komisjon	komisyon	komisjon	Stem	1554
vejɑ	veya	vejɑ	Stem	35728
ortɑdɑki	ortadaki	ortɑ-dɑ-ki	Stem-loc-ki	61
ve	ve	ve	Stem	410082
mersin	mersin	mersin	Stem	718
ɑnɑ	ana	ɑnɑ	Stem	6138
elde	elde	el-de	Stem-loc	6295
kɑbul	kabul	kɑbul	Stem	10103
kɑpɯɯn	kapının	kɑpɯ-ɯn	Stem-gen	191
yretimi	üretimi	yretim-i	Stem-p3s	2201
vejɑ	veya	vejɑ	Stem	35728
terk	terk	terk	Stem	867
bir	bir	bir	Stem	249887
iʧin	için	iʧin	Stem	87024
kørfezi	körfezi	kørfez-i	Stem-p3s	132
iletiʃimi	iletişimi	iletiʃim-i	Stem-p3s	358
hɑjɑtmɯzɯn	hayatımızın	hɑjɑt-mɯz-ɯn	Stem-p1p-gen	98
tɑmɑmlɑndɯktɑn	tamamlandıktan	tɑmɑmlɑn-dɯk-tɑn	Stem-vn:past-abl	139
iʧin	için	iʧin	Stem	87024
devletʧi	devletçi	devlet-ʧi	Stem-ci	41
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
sonrɑ	sonra	sonrɑ	Stem	29350
de	de	de	Stem	62501
sisli	sisli	sis-li	Stem-li	198
hiʧbir	hiçbir	hiʧbir	Stem	5533
bu	bu	bu	Stem	182175
jetkilileri	yetkilileri	jetki-li-ler-i	Stem-li-pl-p3s	488
bilgisɑjɑrnɯzdɑ	bilgisayarınızda	bilgisɑjɑr-nɯz-dɑ	Stem-p2p-loc	127
jɑrdɯmʤɯ	yardımcı	jɑrdɯmʤɯ	Stem	3056
doɰruluk	doğruluk	doɰru-luk	Stem-lik	127
olɑn	olan	ol-ɑn	Stem-part:pres	42598
ile	ile	ile	Stem	91917
fɑzlɑ	fazla	fɑzlɑ	Stem	11537
jɑzɯɯ	yazısı	jɑzɯ-ɯ	Stem-p3s	416
idɑre	idare	idɑre	Stem	1317
ʧoʤuklɑrɯn	çocukların	ʧoʤuk-lɑr-ɯn	Stem-pl-gen	1413
ujgulɑmɑlɑrɯ	uygulamaları	ujgulɑmɑ-lɑr-ɯ	Stem-pl-p3s	1722
ødenek	ödenek	ødenek	Stem	457
ʧok	çok	ʧok	Stem	44655
primi	primi	prim-i	Stem-p3s	144
kremɑ	krema	kremɑ	Stem	46
gerekli	gerekli	gerek-li	Stem-li	8063
ʤemre	cemre	ʤemre	Stem	26
hɑreket	hareket	hɑreket	Stem	4096
kurtuluʃ	kurtuluş	kurtul-uʃ	Stem-vn:yis	562
iʧin	için	iʧin	Stem	87024
olmɑɑn	olmayan	ol-mɑ-ɑn	Stem-neg-part:pres	4689
ʤezɑ	ceza	ʤezɑ	Stem	2116
nijetli	niyetli	nijet-li	Stem-li	211
bɑkteri	bakteri	bɑkteri	Stem	261
tɑmɑmlɑnmɑɯ	tamamlanması	tɑmɑmlɑn-mɑ-ɯ	Stem-vn:inf-p3s	353
orgɑnik	organik	orgɑnik	Stem	675
ve	ve	ve	Stem	410082
nem	nem	nem	Stem	463
tym	tüm	tym	Stem	17273
tedirginlik	tedirginlik	tedirgin-lik	Stem-lik	44
dolɑp	dolap	dolɑp	Stem	124
jeri	yeri	jer-i	Stem-p3s	3048
hɑlkɯ	halkı	hɑlk-ɯ	Stem-p3s	1047
bɑɰlɑnɑn	bağlanan	bɑɰ-lɑn-ɑn	Stem-lan-part:pres	187
yzere	üzere	yzere	Stem	10877
jɑzɑr	yazar	jɑzɑr	Stem	1134
hɑklɑrɯ	hakları	hɑk-lɑr-ɯ	Stem-pl-p3s	2801
bytʧe	bütçe	bytʧe	Stem	1352
tyketiʤileri	tüketicileri	tyketiʤi-ler-i	Stem-pl-p3s	36
bytyn	bütün	bytyn	Stem	12112
kontrol	kontrol	kontrol	Stem	6198
m	m	m	Stem	5309
dyzeji	düzeyi	dyzej-i	Stem-p3s	676
jøn	yön	jøn	Stem	662
bu	bu	bu	Stem	182175
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
vejɑ	veya	vejɑ	Stem	35728
gøre	göre	gøre	Stem	22404
fɑturɑ	fatura	fɑturɑ	Stem	912
birebir	birebir	birebir	Stem	195
motel	motel	motel	Stem	31
syre	süre	syre	Stem	7092
elden	elden	el-den	Stem-abl	397
ve	ve	ve	Stem	410082
øzellikle	özellikle	øzellikle	Stem	7973
ɑdɑjlɑrɯn	adayların	ɑdɑj-lɑr-ɯn	Stem-pl-gen	473
progrɑmdɑ	programda	progrɑm-dɑ	Stem-loc	536
nøbetler	nöbetler	nøbet-ler	Stem-pl	51
ynitelerin	ünitelerin	ynite-ler-in	Stem-pl-gen	49
jøre	yöre	jøre	Stem	343
jɑjɯnɑ	yayına	jɑjɯn-ɑ	Stem-dat	197
ɑjnɯ	aynı	ɑjnɯ	Stem	14697
tɑrɑf	taraf	tɑrɑf	Stem	1060
kɑzɑɑ	kazaya	kɑzɑ-ɑ	Stem-dat	58
tymyjle	tümüyle	tymyjle	Stem	481
ɑrɑbɑlɑrɯ	arabaları	ɑrɑbɑ-lɑr-ɯ	Stem-pl-p3s	47
ne	ne	ne	Stem	18015
gøsteren	gösteren	gøster-en	Stem-part:pres	2284
øzellikleri	özellikleri	øzel-lik-ler-i	Stem-lik-pl-acc	3446
geniʃ	geniş	geniʃ	Stem	4025
borsɑ	borsa	borsɑ	Stem	543
fɑrklɯ	farklı	fɑrk-lɯ	Stem-li	6982
o	o	o	Stem	21184
tenʤeree	tencereye	tenʤere-e	Stem-dat	75
dɑhɑ	daha	dɑhɑ	Stem	45708
jyksek	yüksek	jyksek	Stem	13663
bu	bu	bu	Stem	182175
ʤevɑp	cevap	ʤevɑp	Stem	2722
kɑlɑbɑlɯk	kalabalık	kɑlɑbɑlɯk	Stem	383
eɰitim	eğitim	eɰitim	Stem	12936
mɑdde	madde	mɑdde	Stem	16908
jetersiz	yetersiz	jetersiz	Stem	894
ɑskerleriin	askerlerinin	ɑsker-ler-i-in	Stem-pl-p3s-gen	87
terʤih	tercih	terʤih	Stem	2876
gibi	gibi	gibi	Stem	32871
gittikʧe	gittikçe	gittikʧe	Stem	420
bɑnkɑ	banka	bɑnkɑ	Stem	1791
iʃ	iş	iʃ	Stem	8264
ɑlmɑnɯz	almanız	ɑl-mɑ-nɯz	Stem-vn:inf-p2p	174
jeni	yeni	jeni	Stem	23280
dønem	dönem	dønem	Stem	2784
kɑpɑsitei	kapasitesi	kɑpɑsite-i	Stem-p3s	759
geliʃimi	gelişimi	geliʃim-i	Stem-p3s	1000
yretim	üretim	yretim	Stem	5342
jɑklɑʃɯk	yaklaşık	jɑklɑʃɯk	Stem	3716
fɑzlɑɯ	fazlası	fɑzlɑ-ɯ	Stem-p3s	382
bɑʃɑrɯɯ	başarıyı	bɑʃɑrɯ-ɯ	Stem-acc	208
jyʤe	yüce	jyʤe	Stem	606
jerlere	yerlere	jer-ler-e	Stem-pl-dat	722
ve	ve	ve	Stem	410082
ɑlɑn	alan	ɑl-ɑn	Stem-part:pres	9336
rɑdjo	radyo	rɑdjo	Stem	974
murɑt	murat	murɑt	Stem	951
esen	esen	esen	Stem	375
gelen	gelen	gel-en	Stem-part:pres	8540
ʧok	çok	ʧok	Stem	44655
estetik	estetik	estetik	Stem	583
endystrijel	endüstriyel	endystrijel	Stem	852
mɑlijeti	maliyeti	mɑlijet-i	Stem-p3s	711
ressɑm	ressam	ressɑm	Stem	137
dønyk	dönük	dønyk	Stem	514
gerʧek	gerçek	gerʧek	Stem	3817
gøʧmenler	göçmenler	gøʧmen-ler	Stem-pl	59
fuɑrlɑrɑ	fuarlara	fuɑr-lɑr-ɑ	Stem-pl-dat	63
toplum	toplum	toplum	Stem	2837
ejlemde	eylemde	ejlem-de	Stem-loc	55
ujɑrɯlɑrɯ	uyarıları	ujɑrɯ-lɑr-ɯ	Stem-pl-acc	65
gyny	günü	gyn-y	Stem-p3s	5625
kɑmjon	kamyon	kɑmjon	Stem	237
hɑzine	hazine	hɑzine	Stem	694
ɑmɑ	ama	ɑmɑ	Stem	12070
hɑreketleri	hareketleri	hɑreket-ler-i	Stem-pl-p3s	738
bir	bir	bir	Stem	249887
uzɑnɑn	uzanan	uzɑn-ɑn	Stem-part:pres	574
ɑrɑdɑ	arada	ɑrɑ-dɑ	Stem-loc	2583
olɑn	olan	ol-ɑn	Stem-part:pres	42598
dɑ	da	dɑ	Stem	70573
ømyr	ömür	ømyr	Stem	379
syrerek	sürerek	syr-erek	Stem-cv:erek	123
bu	bu	bu	Stem	182175
ʃu	şu	ʃu	Stem	5484
bɑsɯn	basın	bɑsɯn	Stem	2172
gelen	gelen	gel-en	Stem-part:pres	8540
kodu	kodu	kod-u	Stem-p3s	1818
ɑdɯ	adı	ɑd-ɯ	Stem-p3s	5293
seferber	seferber	seferber	Stem	99
burɑdɑn	buradan	burɑ-dɑn	Stem-abl	1238
ujgulɑmɑlɑr	uygulamalar	ujgulɑmɑ-lɑr	Stem-pl	1247
liderlerin	liderlerin	lider-ler-in	Stem-pl-gen	50
sɯrɑdɑ	sırada	sɯrɑ-dɑ	Stem-loc	1368
hɑngi	hangi	hɑngi	Stem	5122
øzgy	özgü	øzgy	Stem	774
syre	süre	syre	Stem	7092
hɑngi	hangi	hɑngi	Stem	5122
yjeleri	üyeleri	yje-ler-i	Stem-pl-p3s	2444
firmɑlɑr	firmalar	firmɑ-lɑr	Stem-pl	976
iʤrɑ	icra	iʤrɑ	Stem	545
sigɑrɑ	sigara	sigɑrɑ	Stem	2032
hɑk	hak	hɑk	Stem	2657
kɑbul	kabul	kɑbul	Stem	10103
dolɑjɯsɯjlɑ	dolayısıyla	dolɑjɯsɯjlɑ	Stem	2554
eɰitim	eğitim	eɰitim	Stem	12936
sɑhip	sahip	sɑhip	Stem	9253
hɑkime	hakime	hɑkim-e	Stem-dat	34
bɑnt	bant	bɑnt	Stem	377
iʧin	için	iʧin	Stem	87024
modeli	modeli	model-i	Stem-p3s	915
buun	bunun	bu-un	Stem-gen	9897
siz	siz	siz	Stem	2432
ve	ve	ve	Stem	410082
jɑvɑʃ	yavaş	jɑvɑʃ	Stem	1500
jeniden	yeniden	jeniden	Stem	6078
tek	tek	tek	Stem	10539
sɑjɯdɑki	sayıdaki	sɑjɯ-dɑ-ki	Stem-loc-ki	201
bulgulɑrɯ	bulguları	bulgu-lɑr-ɯ	Stem-pl-p3s	340
servisi	servisi	servis-i	Stem-p3s	874
gøze	göze	gøz-e	Stem-dat	553
øzellikle	özellikle	øzellikle	Stem	7973
birlikte	birlikte	birlikte	Stem	11852
dɑhɑ	daha	dɑhɑ	Stem	45708
ujgulɑmɑlɑrɯ	uygulamaları	ujgulɑmɑ-lɑr-ɯ	Stem-pl-p3s	1722
bɑkɑnlɑr	bakanlar	bɑkɑn-lɑr	Stem-pl	1366
gørev	görev	gørev	Stem	4928
sɑbit	sabit	sɑbit	Stem	1834
kesen	kesen	kes-en	Stem-part:pres	149
ønem	önem	ønem	Stem	2788
ujgulɑmɑlɑr	uygulamalar	ujgulɑmɑ-lɑr	Stem-pl	1247
ki	ki	ki	Stem	13199
hormonlɑr	hormonlar	hormon-lɑr	Stem-pl	45
ujgɑrlɯk	uygarlık	ujgɑr-lɯk	Stem-lik	173
jɑpmɑmɑ	yapmama	jɑp-mɑ-mɑ	Stem-neg-vn:inf	41
bujurun	buyurun	bujuru-n	Stem-p2s	175
devletleri	devletleri	devlet-ler-i	Stem-pl-p3s	386
jɑklɑʃɯk	yaklaşık	jɑklɑʃɯk	Stem	3716
devlet	devlet	devlet	Stem	7291
sɯnɑvɑ	sınava	sɯnɑv-ɑ	Stem-dat	629
søz	söz	søz	Stem	7087
bu	bu	bu	Stem	182175
sonrɑ	sonra	sonrɑ	Stem	29350
fuɑr	fuar	fuɑr	Stem	590
kendiiin	kendisinin	kendi-i-in	Stem-p3s-gen	562
kurɑl	kural	kurɑl	Stem	574
sɑn	san	sɑn	Stem	3766
bu	bu	bu	Stem	182175
ɑz	az	ɑz	Stem	10001
ve	ve	ve	Stem	410082
tɑkip	takip	tɑkip	Stem	3390
kim	kim	kim	Stem	1366
ɑrkɑdɑʃlɑr	arkadaşlar	ɑrkɑdɑʃ-lɑr	Stem-pl	414
mɑdde	madde	mɑdde	Stem	16908
søjleʃi	söyleşi	søjleʃi	Stem	171
ɑs	as	ɑs	Stem	382
sɑvunmɑ	savunma	sɑvun-mɑ	Stem-vn:inf	1410
jønetimi	yönetimi	jønetim-i	Stem-p3s	2792
gijim	giyim	gijim	Stem	445
hizmet	hizmet	hizmet	Stem	7969
jyrytme	yürütme	jyrytme	Stem	1258
idɑre	idare	idɑre	Stem	1317
mesleki	mesleki	mesleki	Stem	1426
el	el	el	Stem	2750
ekim	ekim	ekim	Stem	2607
kendi	kendi	kendi	Stem	12153
ne	ne	ne	Stem	18015
jɑjgɯn	yaygın	jɑjgɯn	Stem	1605
jyksek	yüksek	jyksek	Stem	13663
gøsterii	gösterisi	gøsteri-i	Stem-p3s	206
ɑnlɑmdɑ	anlamda	ɑnlɑm-dɑ	Stem-loc	1489
sɑtɯʃ	satış	sɑt-ɯʃ	Stem-vn:yis	2923
tyrkie	türkiye	tyrki-e	Stem-dat	12614
ve	ve	ve	Stem	410082
buun	bunun	bu-un	Stem-gen	9897
dyʃynerek	düşünerek	dyʃyn-erek	Stem-cv:erek	220
kimjɑsɑl	kimyasal	kimjɑ-sɑl	Stem-sal	1696
usule	usule	usul-e	Stem-dat	99
koʤɑmɑn	kocaman	koʤɑmɑn	Stem	275
teknoloʒi	teknoloji	teknoloʒi	Stem	2618
ʃemsije	şemsiye	ʃemsije	Stem	65
ɑnlɑmɑɯ	anlaması	ɑnlɑ-mɑ-ɯ	Stem-vn:inf-p3s	45
bu	bu	bu	Stem	182175
temel	temel	temel	Stem	7353
dɑ	da	dɑ	Stem	70573
ekonomik	ekonomik	ekonomik	Stem	6130
hykymler	hükümler	hykym-ler	Stem-pl	687
pek	pek	pek	Stem	4764
her	her	her	Stem	37829
ve	ve	ve	Stem	410082
rɑpordɑ	raporda	rɑpor-dɑ	Stem-loc	502
ørgytyyn	örgütünün	ørgyt-y-yn	Stem-p3s-gen	169
hiʧbir	hiçbir	hiʧbir	Stem	5533
sistemin	sistemin	sistem-in	Stem-gen	1235
hizmet	hizmet	hizmet	Stem	7969
ve	ve	ve	Stem	410082
emeklilik	emeklilik	emekli-lik	Stem-lik	554
søzleʃmede	sözleşmede	søzleʃme-de	Stem-loc	202
ɑlmɑn	alman	ɑl-mɑ-n	Stem-vn:inf-p2s	1040
jyzly	yüzlü	jyz-ly	Stem-li	138
deɰer	değer	deɰer	Stem	2523
vɑtɑndɑʃlɑrmɯz	vatandaşlarımız	vɑtɑndɑʃ-lɑr-mɯz	Stem-pl-p1p	95
gønylly	gönüllü	gønylly	Stem	646
festivɑl	festival	festivɑl	Stem	130
verimi	verimi	verim-i	Stem-p3s	354
eleʃtirii	eleştirisi	eleʃtiri-i	Stem-p3s	52
ve	ve	ve	Stem	410082
ɑdresnize	adresinize	ɑdres-niz-e	Stem-p2p-dat	139
doɰru	doğru	doɰru	Stem	8053
jol	yol	jol	Stem	6084
sitein	sitenin	site-in	Stem-gen	242
bir	bir	bir	Stem	249887
hep	hep	hep	Stem	2993
bøjleʤe	böylece	bøjleʤe	Stem	4447
liste	liste	liste	Stem	1302
in	in	in	Stem	1883
pis	pis	pis	Stem	123
sɑjɯsɑl	sayısal	sɑjɯ-sɑl	Stem-sal	1228
dyzlemi	düzlemi	dyzlem-i	Stem-p3s	50
ɑʤil	acil	ɑʤil	Stem	1691
test	test	test	Stem	1627
devɑm	devam	devɑm	Stem	12051
tekstil	tekstil	tekstil	Stem	1333
gibi	gibi	gibi	Stem	32871
jyksek	yüksek	jyksek	Stem	13663
ve	ve	ve	Stem	410082
de	de	de	Stem	62501
ʧene	çene	ʧene	Stem	182
otobys	otobüs	otobys	Stem	419
durulmɑɯ	durulması	durul-mɑ-ɯ	Stem-vn:inf-p3s	100
søzleʃmein	sözleşmenin	søzleʃme-in	Stem-gen	484
ujgulɑmɑɑ	uygulamaya	ujgulɑmɑ-ɑ	Stem-dat	1163
mejdɑnɑ	meydana	mejdɑn-ɑ	Stem-dat	3784
sɑldɯrɯlɑrɯ	saldırıları	sɑldɯrɯ-lɑr-ɯ	Stem-pl-p3s	98
servis	servis	servis	Stem	2563
sistemi	sistemi	sistem-i	Stem-p3s	5056
kɯsɑ	kısa	kɯsɑ	Stem	6011
genel	genel	genel	Stem	18204
millet	millet	millet	Stem	1734
ɑnɑjɑsɑ	anayasa	ɑnɑjɑsɑ	Stem	1020
jykyn	yükün	jyk-yn	Stem-gen	87
ɑlɯʃ	alış	ɑl-ɯʃ	Stem-vn:yis	505
iʧin	için	iʧin	Stem	87024
bu	bu	bu	Stem	182175
bu	bu	bu	Stem	182175
jɑsɑ	yasa	jɑsɑ	Stem	1565
jɑn	yan	jɑn	Stem	1950
temel	temel	temel	Stem	7353
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
rehber	rehber	rehber	Stem	314
giren	giren	gir-en	Stem-part:pres	1557
vejɑ	veya	vejɑ	Stem	35728
dɑ	da	dɑ	Stem	70573
ɑrɑʧ	araç	ɑrɑʧ	Stem	2019
merkezi	merkezi	merkez-i	Stem-p3s	5514
gøzyn	gözün	gøz-yn	Stem-gen	172
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
iʧin	için	iʧin	Stem	87024
jɑʃ	yaş	jɑʃ	Stem	1910
bɯrɑkɑlɯm	bırakalım	bɯrɑk-ɑ-lɯ-m	Stem-cv:ye-li-p1s	54
ile	ile	ile	Stem	91917
yʤret	ücret	yʤret	Stem	1914
temsil	temsil	temsil	Stem	1911
fɑkyltei	fakültesi	fɑkylte-i	Stem-p3s	3893
ɑlɯnɑrɑk	alınarak	ɑlɯn-ɑrɑk	Stem-cv:erek	1772
øvgy	övgü	øvgy	Stem	50
jɑ	ya	jɑ	Stem	16514
ɑnɑlizleri	analizleri	ɑnɑliz-ler-i	Stem-pl-p3s	368
iʃlemler	işlemler	iʃlem-ler	Stem-pl	1211
generɑl	general	generɑl	Stem	301
ve	ve	ve	Stem	410082
ve	ve	ve	Stem	410082
kɑtkɯlɑr	katkılar	kɑtkɯ-lɑr	Stem-pl	151
sunum	sunum	sunu-m	Stem-p1s	262
ɑnʤɑk	ancak	ɑnʤɑk	Stem	19398
genʧ	genç	genʧ	Stem	2995
jem	yem	jem	Stem	364
lɑborɑtuvɑr	laboratuvar	lɑborɑtuvɑr	Stem	767
jyzde	yüzde	jyz-de	Stem-loc	3661
ɑsɯl	asıl	ɑsɯl	Stem	1539
dije	diye	dije	Stem	6536
notu	notu	not-u	Stem-p3s	559
kɑmuun	kamunun	kɑmu-un	Stem-gen	119
kɑlɑn	kalan	kɑl-ɑn	Stem-part:pres	3140
liste	liste	liste	Stem	1302
ve	ve	ve	Stem	410082
deprem	deprem	deprem	Stem	2010
yzere	üzere	yzere	Stem	10877
deme	demek	de-me	Stem-vn:inf	1416
hɑriʧ	hariç	hɑriʧ	Stem	920
tɑnrɯɯn	tanrının	tɑnrɯ-ɯn	Stem-gen	66
pullɑr	pullar	pul-lɑr	Stem-pl	33
resim	resim	resim	Stem	1993
bize	bize	biz-e	Stem-dat	3541
pɑrs	pars	pɑrs	Stem	65
stydjo	stüdyo	stydjo	Stem	99
jurt	yurt	jurt	Stem	2444
olɑn	olan	ol-ɑn	Stem-part:pres	42598
tym	tüm	tym	Stem	17273
sektøre	sektöre	sektør-e	Stem-dat	361
bu	bu	bu	Stem	182175
hele	hele	hele	Stem	565
modelleri	modelleri	model-ler-i	Stem-pl-p3s	486
ilgili	ilgili	ilgi-li	Stem-li	21157
bir	bir	bir	Stem	249887
milli	milli	milli	Stem	4718
kurʃun	kurşun	kurʃun	Stem	312
ve	ve	ve	Stem	410082
kendimiz	kendimiz	kendi-miz	Stem-p1p	128
tyrly	türlü	tyrly	Stem	4703
iliʃkileri	ilişkileri	iliʃki-ler-i	Stem-pl-p3s	843
gelinʤe	gelince	gel-inʤe	Stem-cv:ince	638
geʤein	gecenin	geʤe-in	Stem-gen	206
ve	ve	ve	Stem	410082
bir	bir	bir	Stem	249887
olumlu	olumlu	olumlu	Stem	2150
birkɑʧ	birkaç	birkɑʧ	Stem	3058
mevʤut	mevcut	mevʤut	Stem	4586
ɑjnɯ	aynı	ɑjnɯ	Stem	14697
kɑdɑr	kadar	kɑdɑr	Stem	27434
zɑmɑnkinden	zamankinden	zɑmɑn-ki-n-den	Stem-ki-p2s-abl	77
tek	tek	tek	Stem	10539
olɑn	olan	ol-ɑn	Stem-part:pres	42598
bu	bu	bu	Stem	182175
iʧ	iç	iʧ	Stem	3711
insɑn	insan	insɑn	Stem	6544
mesɑʒɯ	mesajı	mesɑʒ-ɯ	Stem-p3s	557
modern	modern	modern	Stem	2076
menkul	menkul	menkul	Stem	507
jeniden	yeniden	jeniden	Stem	6078
kendi	kendi	kendi	Stem	12153
editørden	editörden	editør-den	Stem-abl	37
olɑrɑk	olarak	ol-ɑrɑk	Stem-cv:erek	71279
suʧlɑrɯn	suçların	suʧ-lɑr-ɯn	Stem-pl-gen	79
hiʧbiri	hiçbiri	hiʧbir-i	Stem-p3s	190
ɑit	ait	ɑit	Stem	6797
pɑket	paket	pɑket	Stem	757
iʧin	için	iʧin	Stem	87024
køty	kötü	køty	Stem	2477
huzurlu	huzurlu	huzur-lu	Stem-li	202
yjeleri	üyeleri	yje-ler-i	Stem-pl-p3s	2444
ek	ek	ek	Stem	3922
hɑzɯrlɯk	hazırlık	hɑzɯrlɯk	Stem	1275
gøz	göz	gøz	Stem	3409
ve	ve	ve	Stem	410082
jɑɰ	yağ	jɑɰ	Stem	1248
syrekli	sürekli	syrekli	Stem	4621
bøjle	böyle	bøjle	Stem	6583
ortɑɑ	ortaya	ortɑ-ɑ	Stem-dat	8304
tiʤɑreti	ticareti	tiʤɑret-i	Stem-p3s	462
bilgisɑjɑr	bilgisayar	bilgisɑjɑr	Stem	5936
bin	bin	bin	Stem	3430
evler	evler	ev-ler	Stem-pl	368
ʤumɑ	cuma	ʤumɑ	Stem	552
bir	bir	bir	Stem	249887
kɑdɑr	kadar	kɑdɑr	Stem	27434
teknik	teknik	teknik	Stem	6014
renk	renk	renk	Stem	1827
ʧok	çok	ʧok	Stem	44655
bɑʃlɑmɑ	başlamak	bɑʃlɑ-mɑ	Stem-vn:inf	346
gyzergɑh	güzergah	gyzergɑh	Stem	128
direkt	direkt	direkt	Stem	696
gøstermee	göstermeye	gøster-me-e	Stem-vn:inf-dat	209
zɑmɑnmɯzdɑ	zamanımızda	zɑmɑn-mɯz-dɑ	Stem-p1p-loc	55
bilim	bilim	bilim	Stem	3347
toplum	toplum	toplum	Stem	2837
en	en	en	Stem	39710
kurulu	kurulu	kurul-u	Stem-p3s	9104
ile	ile	ile	Stem	91917
ve	ve	ve	Stem	410082
gyny	günü	gyn-y	Stem-p3s	5625
ortɑɑ	ortaya	ortɑ-ɑ	Stem-dat	8304
dokunmɑ	dokunmak	dokun-mɑ	Stem-vn:inf	28
bu	bu	bu	Stem	182175
hizmetleri	hizmetleri	hizmet-ler-i	Stem-pl-p3s	3426
gezi	gezi	gezi	Stem	421
dɑnɯʃmɑnlɯk	danışmanlık	dɑnɯʃmɑn-lɯk	Stem-lik	1051
jɯldɑn	yıldan	jɯl-dɑn	Stem-abl	660
de	de	de	Stem	62501
nyshɑ	nüsha	nyshɑ	Stem	231
geʧiʃ	geçiş	geʧ-iʃ	Stem-vn:yis	1294
deɰer	değer	deɰer	Stem	2523
ile	ile	ile	Stem	91917
no	no	no	Stem	11301
fonu	fonu	fon-u	Stem-p3s	490
olɑn	olan	ol-ɑn	Stem-part:pres	42598
gøkʧen	gökçen	gøkʧe-n	Stem-p2s	73
hizmetleri	hizmetleri	hizmet-ler-i	Stem-pl-p3s	3426
diɰer	diğer	diɰer	Stem	16778
bɑɰlɑntɯlɯ	bağlantılı	bɑɰlɑntɯ-lɯ	Stem-li	354
tɑbii	tabii	tɑbii	Stem	2366
bilgi	bilgi	bilgi	Stem	14026
tutɑnɑk	tutanak	tutɑnɑk	Stem	279
dønyʃ	dönüş	døn-yʃ	Stem-vn:yis	646
hukukun	hukukun	hukuk-un	Stem-gen	354
sɯnɯfɯ	sınıfı	sɯnɯf-ɯ	Stem-p3s	491
hɯz	hız	hɯz	Stem	855
olɑn	olan	ol-ɑn	Stem-part:pres	42598
ne	ne	ne	Stem	18015
devletʧilik	devletçilik	devlet-ʧi-lik	Stem-ci-lik	35
otelden	otelden	otel-den	Stem-abl	44
teknik	teknik	teknik	Stem	6014
ʧɯɰ	çığ	ʧɯɰ	Stem	80
ve	ve	ve	Stem	410082
bir	bir	bir	Stem	249887
depɑrtmɑn	departman	depɑrtmɑn	Stem	91
jɯllɯk	yıllık	jɯllɯk	Stem	3775
etkii	etkisi	etki-i	Stem-p3s	2174
jønetimi	yönetimi	jønetim-i	Stem-p3s	2792
disk	disk	disk	Stem	525
ʤd	cd	ʤd	Stem	2781
turizm	turizm	turizm	Stem	2083
dyzenli	düzenli	dyzen-li	Stem-li	1713
merʤi	merci	merʤi	Stem	141
ryzgɑrlɯ	rüzgarlı	ryzgɑr-lɯ	Stem-li	48
modelin	modelin	model-in	Stem-gen	178
jønetim	yönetim	jønetim	Stem	9207
jollɑrɯ	yolları	jol-lɑr-ɯ	Stem-pl-p3s	705
ilɑhi	ilahi	ilɑhi	Stem	136
bɑʃɯ	başı	bɑʃ-ɯ	Stem-p3s	850
sonrɑ	sonra	sonrɑ	Stem	29350
sɑn	san	sɑn	Stem	3766
iʧin	için	iʧin	Stem	87024
ʧok	çok	ʧok	Stem	44655
iki	iki	iki	Stem	18258
iʧin	için	iʧin	Stem	87024
sorulɑrmɯzɯ	sorularımızı	soru-lɑr-mɯz-ɯ	Stem-pl-p1p-acc	34
ojun	oyun	ojun	Stem	1496
ile	ile	ile	Stem	91917
ʃ	ş	ʃ	Stem	4996
medrese	medrese	medrese	Stem	141
genel	genel	genel	Stem	18204
dɑ	da	dɑ	Stem	70573
ʧizgiler	çizgiler	ʧizgi-ler	Stem-pl	147
ile	ile	ile	Stem	91917
usul	usul	usul	Stem	782
siz	siz	siz	Stem	2432
jɑ	ya	jɑ	Stem	16514
birejlerden	bireylerden	birej-ler-den	Stem-pl-abl	51
birleʃme	birleşme	birleʃme	Stem	202
ɑjrɯʤɑ	ayrıca	ɑjrɯʤɑ	Stem	11030
tiʤɑret	ticaret	tiʤɑret	Stem	4602
sizin	sizin	siz-in	Stem-gen	2410
øɰretmenlerin	öğretmenlerin	øɰretmen-ler-in	Stem-pl-gen	348
girdileri	girdileri	girdi-ler-i	Stem-pl-p3s	79
ɑmonjum	amonyum	ɑmonjum	Stem	61
sɑɑt	saat	sɑɑt	Stem	5547
jɑtɯʃ	yatış	jɑt-ɯʃ	Stem-vn:yis	45
ʤm	cm	ʤm	Stem	980
mɑrt	mart	mɑrt	Stem	2684
sorun	sorun	sorun	Stem	2234
yrynlerin	ürünlerin	yryn-ler-in	Stem-pl-gen	861
fɑɑlijetleri	faaliyetleri	fɑɑlijet-ler-i	Stem-pl-p3s	1059
sosjɑl	sosyal	sosjɑl	Stem	6685
no	no	no	Stem	11301
bir	bir	bir	Stem	249887
sistemler	sistemler	sistem-ler	Stem-pl	743
kɑbul	kabul	kɑbul	Stem	10103
inɑnʧ	inanç	inɑnʧ	Stem	334
